Cell_name	Zvalue	Color	Cluster	ICAM1	STAT3
MGH97_P9_D10	NA	black	0	0	2.8856
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	3.1646
MGH97_P8_C06	NA	black	0	0	0
MGH97_P8_A03	NA	black	0	0	1.7119
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	-0.438354258202	red	1	0.50487	4.8307
MGH97_P9_A05	NA	black	0	0	0.45207
MGH97_P10_F06	NA	black	0	0	0.16993
MGH97_P9_E01	NA	black	0	0	2.6457
MGH97_P8_G06	-3.82137419272	black	0	6.7644	0.41143
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	NA	black	0	0	1.6862
MGH97_P9_E08	NA	black	0	0	2.7689
MGH97_P8_C07	NA	black	0	0	0.98987
MGH97_P9_A06	NA	black	0	0	1.1532
MGH97_P8_E04	NA	black	0	0	1.2522
MGH97_P8_C11	NA	black	0	0	0.72334
MGH97_P9_C03	NA	black	0	0	3.2386
MGH97_P8_E03	NA	black	0	0	0
MGH97_P10_B01	NA	black	0	0	1.7592
MGH97_P9_B11	NA	black	0	0	0.73379
MGH97_P9_G02	NA	black	0	0	2.2798
MGH97_P8_G02	NA	black	0	0	4.3169
MGH97_P10_G10	NA	black	0	0	0.81967
MGH97_P9_G06	NA	black	0	0	1.9873
MGH97_P9_E02	NA	black	0	0	3.4003
MGH97_P9_C06	-0.209009808704	red	1	0.23511	3.0939
MGH97_P10_H06	0.0134177159489	red	1	0.28333	2.1706
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	0	3.1291
MGH97_P10_F05	NA	black	0	0.25459	0
MGH97_P8_D06	NA	black	0	0	1.5135
MGH97_P8_D12	NA	black	0	0	0.9501
MGH97_P9_H06	NA	black	0	0	4.3565
MGH97_P9_C08	NA	black	0	0	5.3681
MGH97_P10_D06	NA	black	0	0	0
MGH97_P8_G12	NA	black	0	0	3.3755
MGH97_P10_C10	NA	black	0	0	0.56657
MGH97_P8_H07	NA	black	0	0	0.84639
MGH97_P10_E08	NA	black	0	0	2.7013
MGH97_P10_G11	NA	black	0	0	3.5353
MGH97_P10_E07	NA	black	0	0	3.4445
MGH97_P10_F03	NA	black	0	0	0.41359
MGH97_P8_F09	NA	black	0	0	0
MGH97_P10_F04	NA	black	0	0	0.19156
MGH97_P9_H03	-0.200249457994	red	1	0.36401	3.2291
MGH97_P10_D09	NA	black	0	0	2.6978
MGH97_P8_C01	NA	black	0	0	1.1635
MGH97_P9_C02	NA	black	0	0	0
MGH97_P8_F07	NA	black	0	0	0.16864
MGH97_P10_G06	NA	black	0	0	0.33113
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	NA	black	0	0	2.8311
MGH97_P8_B07	NA	black	0	0	2.9296
MGH97_P8_G07	NA	black	0	0	0.16092
MGH97_P9_B08	0.157980294414	red	1	0.31499	1.451
MGH97_P9_C01	NA	black	0	0	2.6194
MGH97_P8_G01	NA	black	0	0	2.6369
MGH97_P9_H04	NA	black	0	0	0.94035
MGH97_P10_F11	NA	black	0	0	4.165
MGH97_P10_D03	NA	black	0	0	2.4712
MGH97_P10_C09	NA	black	0	0	1.85
MGH97_P8_E06	NA	black	0	0	2.6756
MGH97_P8_E09	NA	black	0	0	0
MGH97_P8_E05	NA	black	0	0	1.1454
MGH97_P8_A08	NA	black	0	0.26063	0
MGH97_P10_F12	NA	black	0	0	1.4457
MGH97_P9_D01	NA	black	0	0	3.316
MGH97_P9_E09	NA	black	0	0	0
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	NA	black	0	0	0.60122
MGH97_P10_C11	NA	black	0	0	0
MGH97_P8_B10	NA	black	0	0	2.7784
MGH97_P9_E11	NA	black	0	0	0.87735
MGH97_P9_F06	NA	black	0	0	2.6133
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	-0.317711649263	red	1	0.23266	3.5194
MGH97_P10_E11	NA	black	0	0	0.27858
MGH97_P9_B09	NA	black	0	0	0
MGH97_P9_B03	NA	black	0	0	3.6057
MGH97_P9_B10	-0.380604156731	red	1	0.19409	3.6905
MGH97_P8_H12	NA	black	0	0	2.6365
MGH97_P10_A02	NA	black	0	0	0
MGH97_P8_A04	NA	black	0	0	2.2147
MGH97_P10_G05	NA	black	0	0	3.2582
MGH97_P9_H10	NA	black	0	0.19535	0
MGH97_P9_A11	0.267910470737	green3	2	0.25459	1.0007
MGH97_P8_A12	NA	black	0	0	0.45628
MGH97_P8_C08	NA	black	0	0	2.1554
MGH97_P8_A07	NA	black	0	0	1.8655
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0	0
MGH97_P9_C07	NA	black	0	0	0.23879
MGH97_P9_H07	NA	black	0	0	0.88049
MGH97_P8_C02	NA	black	0	0	0
MGH97_P10_B09	NA	black	0	0	2.036
MGH97_P9_E07	NA	black	0	0	0
MGH97_P10_C03	NA	black	0	0	2.3727
93_P3_D02	NA	black	0	0	1.6369
93_P3_B08	NA	black	0	0	2.1722
93_P3_D10	NA	black	0	0	4.2728
93_P3_H02	NA	black	0	0	3.1105
93_P3_E06	NA	black	0	0	2.8193
93_P3_F08	NA	black	0	0	0
93_P3_F07	NA	black	0	0	3.8639
93_P3_B02	-0.13628349999	red	1	0.60217	3.3336
93_P3_G02	NA	black	0	0	3.6712
93_P3_G06	NA	black	0	0	4.6093
93_P3_F05	NA	black	0	0	1.8627
93_P3_H01	NA	black	0	0	3.3626
93_P3_F06	NA	black	0	0	2.9754
93_P3_D08	NA	black	0	0	0
93_P3_E03	NA	black	0	0	0.19409
93_P3_A04	NA	black	0	0	4.3573
93_P3_H03	NA	black	0	0	0.16864
93_P3_H10	NA	black	0	0	0
93_P3_A09	NA	black	0	0.54201	0
93_P3_D11	NA	black	0	0	3.119
93_P3_E12	-0.287467762902	red	1	0.32654	3.5621
93_P3_G05	NA	black	0	0	4.3092
93_P3_D12	NA	black	0	0	4.8898
93_P3_E11	NA	black	0	0	2.4144
93_P3_B10	NA	black	0	0	3.4856
93_P3_B05	NA	black	0	0	3.7113
93_P3_H08	NA	black	0	0	1.8278
93_P3_H04	NA	black	0	0	2.9904
93_P3_F12	NA	black	0	0	2.0714
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	0	0
93_P3_C07	NA	black	0	0	3.0764
93_P3_G09	0.391902748516	green3	2	0.30685	0.21164
93_P3_A03	NA	black	0	0	0.23389
93_P3_D05	NA	black	0	0	4.0903
93_P3_A10	NA	black	0	0	3.8726
93_P3_E02	NA	black	0	0	2.8307
93_P3_C04	NA	black	0	0	0.22774
93_P3_F02	NA	black	0	0	4.4729
93_P3_E07	NA	black	0	0	1.8789
93_P3_D09	NA	black	0	0	0.18396
93_P3_D07	NA	black	0	0	3.3618
93_P3_G12	0.42310327687	green3	2	0.23143	0.29983
93_P3_A05	NA	black	0	0	2.991
93_P3_C05	NA	black	0	0	0.87499
93_P3_F09	NA	black	0	0	0
93_P3_G07	NA	black	0	0	5.3817
93_P3_C01	-0.127237042728	red	1	0.23143	2.7596
93_P3_C11	-0.391307180643	red	1	0.37072	4.1272
93_P3_E05	NA	black	0	0	2.9549
93_P3_A12	NA	black	0	0	0
93_P3_E09	NA	black	0	0	0
93_P3_D03	NA	black	0	0	3.4555
93_P3_D01	NA	black	0	0	5.0153
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	0	0.45733
93_P3_G11	NA	black	0	0	0
93_P3_A06	-0.314647586584	red	1	0.25822	3.5508
93_P3_G10	NA	black	0	0	0.38405
93_P3_A11	NA	black	0	0	3.1493
93_P3_C03	NA	black	0	0	3.2578
93_P3_B11	NA	black	0	0	3.5399
93_P3_G08	NA	black	0	0	2.6563
93_P3_B06	NA	black	0	0	0
93_P3_A02	NA	black	0	0	3.9377
93_P3_D06	NA	black	0	0	1.6093
93_P3_B12	NA	black	0	0	3.8161
93_P3_B09	NA	black	0	0	0
93_P6_A04	NA	black	0	0.42438	0
93_P6_B02	NA	black	0	0	0.43936
93_P6_E05	NA	black	0	0	3.0692
93_P6_B09	NA	black	0	0	1.8209
93_P6_H11	NA	black	0	0	0
93_P5_E06	NA	black	0	0	3.6234
93_P5_C05	NA	black	0	0	0
93_P5_H06	NA	black	0	0	1.6785
93_P5_G05	-0.12560786297	red	1	1.1283	0.47923
93_P5_C09	NA	black	0	0	2.1696
93_P6_D09	-0.275511120285	red	1	0.19156	3.2972
93_P5_H04	NA	black	0	0	0.58785
93_P6_A06	NA	black	0	0	0.13225
93_P6_F03	NA	black	0	0	1.5425
93_P6_B05	NA	black	0	0	3.9128
93_P6_C11	NA	black	0	0	0
93_P5_H09	NA	black	0	0	3.503
93_P5_G03	NA	black	0	0	0
93_P5_F04	NA	black	0	0	0.84318
93_P6_H12	NA	black	0	0	2.8003
93_P5_G07	NA	black	0	0	0.22774
93_P6_C05	NA	black	0	0	0
93_P6_D05	0.298163105998	green3	2	0.21661	0.93055
93_P5_C12	NA	black	0	0	0
93_P6_A03	-0.270368178019	red	1	0.22774	3.3273
93_P5_E08	NA	black	0	0	0
93_P6_A08	NA	black	0	0	0.24001
93_P6_A10	0.197038644522	green3	2	0.52907	0.67265
93_P6_A02	0.404770766088	green3	2	0.17377	0.54201
93_P5_G12	NA	black	0	0	4.4145
93_P5_E01	0.0449503899782	red	1	1.1388	3.1364
93_P6_A09	NA	black	0	0	3.9894
93_P6_H05	NA	black	0	0	2.2827
93_P6_H10	NA	black	0	0	0
93_P5_C08	NA	black	0	0	0.2762
93_P5_A09	NA	black	0	0	3.6542
93_P5_B09	NA	black	0	0	2.7292
93_P5_A05	NA	black	0	0	2.7344
93_P6_E04	NA	black	0	0	2.2972
93_P5_A04	NA	black	0	0	0.28333
93_P6_A11	-0.205445645447	red	1	0.16864	3.0097
93_P5_B12	NA	black	0	0	3.6929
93_P5_F12	NA	black	0	0	3.0981
93_P5_H08	NA	black	0	0	3.8462
93_P6_C08	NA	black	0	0	0.66448
93_P5_F10	NA	black	0	0	2.9321
93_P5_E11	NA	black	0	0	0.96347
93_P6_B03	NA	black	0	0	4.9193
93_P6_C02	-0.0944733726814	red	1	0.76808	3.5458
93_P6_B04	NA	black	0	0	0.74244
93_P5_D10	0.440125605609	green3	2	0.24367	0.17505
93_P6_F04	NA	black	0	0	6.1945
93_P6_H04	NA	black	0	0	4.7454
93_P6_C01	NA	black	0	0	4.4377
93_P5_G06	-0.371490364734	red	1	0.34142	3.9625
93_P6_A07	NA	black	0	0	5.2055
93_P5_H10	NA	black	0	0	2.3098
93_P6_F08	NA	black	0	0	4.1006
93_P5_H01	NA	black	0	0	0
93_P5_B02	0.0123682355519	red	1	0.30685	2.1741
93_P5_G01	NA	black	0	0	0.94261
93_P6_A12	NA	black	0	0	0
93_P5_G11	NA	black	0	0	2.0895
93_P6_E11	-0.0585348411907	red	1	0.48543	2.6121
93_P5_D07	-0.0306341529635	red	1	0.9381	3.8052
93_P6_E02	NA	black	0	0	3.0077
93_P6_E09	NA	black	0	0	3.4059
93_P5_F09	NA	black	0	0	2.5553
93_P6_E06	NA	black	0	0	2.5539
93_P5_A06	NA	black	0	0	0
93_P5_D04	NA	black	0	0	2.8092
93_P5_H07	NA	black	0	0	2.126
93_P6_D06	-0.326683820356	red	1	0.3774	3.8501
93_P6_C07	NA	black	0	0	5.0874
93_P5_F07	NA	black	0	0	0.85679
93_P5_C04	0.00852868818778	red	1	0.90458	1.0983
93_P5_A02	0.226505202324	green3	2	0.53506	0.37072
93_P5_A07	NA	black	0	0	0.34255
93_P5_A08	NA	black	0	0	4.3781
93_P6_B12	NA	black	0	0	0.66993
93_P5_G04	NA	black	0	0	3.5223
93_P5_H11	NA	black	0	0	3.5014
93_P6_E03	0.256486647269	green3	2	0.24123	1.0793
93_P6_B07	NA	black	0	0	3.0995
93_P5_D02	NA	black	0	0	4.2277
93_P6_D08	NA	black	0	0.79244	0
93_P6_A01	NA	black	0	0	3.6679
93_P5_E12	NA	black	0	0	2.7974
93_P5_A03	-0.00501889641108	red	1	0.96051	1.5375
93_P5_F02	NA	black	0	0	0.91991
93_P6_F06	0.357656665867	green3	2	0.27262	0.50894
93_P5_F08	NA	black	0	0	0
93_P6_C10	NA	black	0	0	2.4929
93_P5_G08	NA	black	0	0	2.577
93_P6_D07	NA	black	0	0	1.5509
93_P6_F05	NA	black	0	0	4.7589
93_P5_C07	NA	black	0	0	1.3857
93_P5_B03	NA	black	0	0	0.52005
93_P6_E10	NA	black	0	0	3.9923
93_P5_A11	-0.317551279925	red	1	0.4916	4.1336
93_P5_F01	NA	black	0	0	1.6079
93_P5_C03	-0.0638564608846	red	1	0.75018	3.1008
93_P6_B10	NA	black	0	0	0.98914
93_P5_E03	NA	black	0	0	4.3047
93_P5_G09	NA	black	0	0	0.83269
93_P5_C10	NA	black	0	0.43616	0
93_P5_E10	NA	black	0	0	0
93_P5_D08	-0.271129779675	red	1	0.3115	3.4631
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	0.371650761359	green3	2	0.32998	0.24245
MGH93_P7_D02	NA	black	0	0	3.201
MGH93_P7_A03	-0.426635708091	red	1	0.17632	3.8244
MGH93_P7_B06	NA	black	0	0	1.1979
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	NA	black	0	0	2.4166
MGH93_P7_B02	NA	black	0	0	4.0296
MGH93_P7_H05	NA	black	0	0	1.6088
MGH93_P7_H09	NA	black	0	0	2.1094
MGH93_P7_D10	NA	black	0	0	0
MGH93_P7_B11	NA	black	0	0	4.5911
MGH93_P7_F11	NA	black	0	0.54794	0
MGH93_P7_C04	NA	black	0	0	3.0474
MGH93_P7_F02	NA	black	0	0	3.4678
MGH93_P7_D12	NA	black	0	0	0.80653
MGH93_P7_G04	NA	black	0	0	2.7538
MGH93_P7_A10	NA	black	0	0	0
MGH93_P7_G09	NA	black	0	0	3.5243
MGH93_P7_F06	-0.399131681712	red	1	0.40817	4.2739
MGH93_P7_H08	NA	black	0	0	4.3981
MGH93_P7_A11	NA	black	0	0	0.18777
MGH93_P7_G10	NA	black	0	0	3.2016
MGH93_P7_G03	NA	black	0	0	2.731
MGH93_P7_G07	NA	black	0	0	2.3205
MGH93_P7_A12	NA	black	0	0	0
MGH93_P7_A06	NA	black	0	0	3.8147
MGH93_P7_A08	NA	black	0	0	0.13225
MGH93_P7_H10	-0.356851638171	red	1	0.25459	3.7119
MGH93_P7_C05	NA	black	0	0	0.30801
MGH93_P7_C12	NA	black	0	0	0.1776
MGH93_P7_C07	NA	black	0	0	2.6116
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	-0.12699945122	red	1	0.30217	2.8154
MGH93_P7_E10	NA	black	0	0	0
MGH93_P7_F04	NA	black	0	0	0.29748
MGH93_P7_A09	NA	black	0	0	0.10299
MGH93_P7_E06	NA	black	0	0	0.43296
MGH93_P7_C02	NA	black	0	0	0
MGH93_P7_F10	NA	black	0	0	2.6038
MGH93_P7_C10	NA	black	0	0	1.7689
MGH93_P7_H07	NA	black	0	0.24489	0
MGH93_P7_H01	NA	black	0	0	0.90149
MGH93_P7_B10	NA	black	0	0	2.1612
MGH93_P7_F12	NA	black	0	0	3.2243
MGH93_P7_F08	NA	black	0	0	4.0253
MGH93_P7_A01	NA	black	0	0	0.11902
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	5.562
MGH93_P7_E05	NA	black	0	0	0.68077
MGH93_P7_D08	NA	black	0	0	1.2091
MGH93_P7_D01	NA	black	0	0.42223	0
MGH93_P7_H11	NA	black	0	0	3.9358
MGH93_P7_H12	NA	black	0	0	0.21661
MGH93_P7_D05	NA	black	0	0	3.7038
MGH93_P7_E04	NA	black	0	0	3.231
MGH93_P7_D04	NA	black	0	0	2.8586
MGH93_P7_C06	NA	black	0	0	0.69777
MGH93_P7_E12	NA	black	0	0	0
MGH93_P7_G06	NA	black	0	0	0.36177
MGH93_P7_B04	NA	black	0	0	2.386
MGH93_P7_F03	NA	black	0	0	6.2516
MGH93_P7_B12	0.177514352616	green3	2	0.15316	1.5326
MGH93_P7_H04	-0.626453979567	red	1	0.24975	4.7261
MGH93_P7_A05	NA	black	0	0	0.59455
MGH93_P7_D07	NA	black	0	0	4.0294
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0	3.6648
93_P10_H10	-0.487763601515	red	1	0.19787	4.087
93_P10_E02	0.485934968302	green3	2	0.14143	0.26903
93_P9_C04	NA	black	0	0	1.1097
93_P9_A08	NA	black	0	0	2.965
93_P9_G06	NA	black	0	0	0
93_P8_F09	NA	black	0	0	0.56365
93_P8_G06	-0.483171515105	red	1	0.30334	4.3301
93_P9_E04	0.376913473777	green3	2	0.30685	0.29631
93_P10_D06	NA	black	0	0	0.22157
93_P9_B07	NA	black	0	0	0.19535
93_P9_G08	-0.408765131511	red	1	0.15445	3.722
93_P9_D04	0.197048171033	green3	2	0.21288	1.3901
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0	0.3115
93_P9_B08	NA	black	0	0	3.2324
93_P10_E03	NA	black	0	0	0.11902
93_P8_H09	NA	black	0	0	2.6267
93_P10_B02	NA	black	0	0	3.5163
93_P8_B06	NA	black	0	0	2.601
93_P10_E05	NA	black	0	0	0.57143
93_P8_E06	NA	black	0	0	0
93_P10_A02	NA	black	0	0	2.2648
93_P8_B04	NA	black	0	0	4.7329
93_P8_C05	NA	black	0	0	0.30918
93_P9_F12	NA	black	0	0	5.6032
93_P10_A01	NA	black	0	0	0
93_P8_A10	NA	black	0	0	4.9154
93_P9_B06	NA	black	0	0	4.44
93_P10_D12	NA	black	0	0	4.2822
93_P8_D04	NA	black	0	0	0
93_P9_B10	NA	black	0	0	0.10299
93_P9_E12	NA	black	0	0	4.2597
93_P9_B02	0.0725181122214	red	1	0.44996	1.787
93_P8_G11	NA	black	0	0	5.0638
93_P10_H08	NA	black	0	0	0.3173
93_P10_B04	NA	black	0	0	0
93_P9_C12	NA	black	0	0	0
93_P8_D11	NA	black	0	0	1.03
93_P8_A03	NA	black	0	0	0.39506
93_P9_F02	NA	black	0	0	0
93_P10_F03	NA	black	0	0	3.7425
93_P9_G11	NA	black	0	0	4.4115
93_P8_B09	NA	black	0	0	4.5385
93_P9_E05	NA	black	0	0.50487	0
93_P8_E09	-0.396732442614	red	1	0.27143	3.9046
93_P8_G03	NA	black	0	0	4.0782
93_P9_C10	NA	black	0	0	0.68706
93_P8_D06	NA	black	0	0	3.5088
93_P8_C06	NA	black	0	0	1.8832
93_P10_C01	-0.607603093235	red	1	0.3173	4.8708
93_P8_A05	-0.202012896227	red	1	0.71282	4.3214
93_P8_C11	NA	black	0	0	2.2443
93_P8_E08	NA	black	0	0	0.72944
93_P8_G12	NA	black	0	0	2.7075
93_P9_D09	NA	black	0	0	4.901
93_P8_D05	NA	black	0	0	1.6955
93_P9_F04	NA	black	0	0	4.1574
93_P10_H12	NA	black	0	0	3.7201
93_P9_H09	NA	black	0	0	0.12565
93_P10_E06	NA	black	0	0	0.15056
93_P10_D07	NA	black	0	0	1.9324
93_P8_G05	NA	black	0	0	1.7527
93_P9_A03	0.153681278084	red	1	0.67536	0.16221
93_P10_E10	NA	black	0	0	2.8526
93_P10_G11	NA	black	0	0	0
93_P10_F08	NA	black	0	0	3.947
93_P8_F07	NA	black	0	0	4.7457
93_P10_E01	NA	black	0	0	2.6241
93_P9_E07	NA	black	0	0	0.15445
93_P9_E03	NA	black	0	0	0.61824
93_P9_D12	NA	black	0	0	2.5056
93_P8_E03	NA	black	0	0	2.1728
93_P10_E12	NA	black	0	0	0
93_P8_F11	NA	black	0	0	1.2129
93_P9_B03	NA	black	0	0	0.46989
93_P9_H10	NA	black	0	0	0.1375
93_P10_E04	NA	black	0	0	3.367
93_P8_A07	NA	black	0	0	0.61542
93_P8_F08	NA	black	0	0	1.6933
93_P10_C11	NA	black	0	0	1.8961
93_P10_H07	-0.244172333242	red	1	0.25217	3.2573
93_P9_E02	NA	black	0	0	4.6147
93_P10_H05	NA	black	0	0	3.4284
93_P9_B11	NA	black	0	0	0
93_P9_G10	NA	black	0	0	4.6478
93_P10_F05	NA	black	0	0	0.22157
93_P9_F10	NA	black	0	0	1.4626
93_P9_A02	NA	black	0	0	2.7895
93_P8_D10	NA	black	0	0.58785	0
93_P10_G04	NA	black	0	0	0
93_P10_C05	NA	black	0	0	0.22033
93_P8_C07	NA	black	0	0	0.71633
93_P9_E06	NA	black	0	0	4.5259
93_P8_B11	NA	black	0	0	3.693
93_P10_H01	NA	black	0	0	0.24123
93_P8_H05	NA	black	0	0	3.9541
93_P9_B09	NA	black	0	0	4.2775
93_P8_H07	NA	black	0	0	0.33685
93_P10_C10	NA	black	0	0	0
93_P8_D12	NA	black	0	0	0.29278
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	0	3.1318
93_P8_D08	NA	black	0	0	0.29514
93_P8_E10	0.0888875706629	red	1	1.2606	3.2525
93_P10_A12	NA	black	0	0	0
93_P10_F10	NA	black	0	0	0
93_P9_F07	NA	black	0	0	0.51299
93_P8_B03	NA	black	0	0	2.2795
93_P9_G05	NA	black	0	0	3.1641
93_P10_A05	NA	black	0	0	0
93_P9_C06	0.0608318817026	red	1	0.33228	1.9302
93_P8_A02	-0.113747966231	red	1	0.38847	2.8339
93_P8_F01	NA	black	0	0	0
93_P8_G04	NA	black	0	0	3.4208
93_P9_D06	NA	black	0	0	5.0133
93_P10_A11	NA	black	0	0	1.4473
93_P10_B12	0.492735986078	green3	2	0.18015	0.12565
93_P8_B02	NA	black	0	0	4.3793
93_P8_C09	NA	black	0	0	0
93_P8_B07	NA	black	0	0	3.96
93_P8_C02	NA	black	0	0	1.175
93_P10_B09	0.39413230431	green3	2	0.18903	0.55287
93_P9_A12	NA	black	0	0	1.1972
93_P8_E05	NA	black	0	0	2.853
93_P10_C08	NA	black	0	0	0.25701
93_P9_H02	NA	black	0	0	2.0165
93_P9_H05	NA	black	0	0	0
93_P9_G02	NA	black	0	0	4.6016
93_P9_A04	0.346535958623	green3	2	0.29748	0.49467
93_P10_C04	NA	black	0	0	3.2966
93_P10_H11	-0.491381538387	red	1	0.22157	4.1538
93_P9_D10	NA	black	0	0	0.19787
93_P8_E12	NA	black	0	0	0
93_P9_D07	-0.0708579914345	red	1	0.34142	2.5826
93_P10_G05	NA	black	0	0	2.3793
93_P10_F06	NA	black	0	0	0.13488
93_P10_C07	NA	black	0	0	3.5055
93_P9_D08	NA	black	0	0	3.2005
93_P10_G06	NA	black	0	0.14926	0
93_P10_G09	NA	black	0	0	2.1664
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0	4.3009
93_P10_H02	NA	black	0	0	4.777
93_P10_H03	NA	black	0	0	0.23266
93_P8_E01	NA	black	0	0	1.433
93_P9_H11	NA	black	0	0	4.5183
93_P9_H03	NA	black	0	0	4.2016
93_P9_C02	NA	black	0	0	0
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	0.59646
93_P10_E08	-0.483010001638	red	1	0.25942	4.2137
93_P10_D02	NA	black	0	0.43723	0
93_P10_A09	NA	black	0	0	4.6573
93_P10_G07	NA	black	0	0	0.22404
93_P8_E11	NA	black	0	0	0.5724
93_P10_C12	NA	black	0	0	3.2151
93_P9_B12	NA	black	0	0	0
93_P8_H03	NA	black	0	0	0
93_P9_G12	NA	black	0	0	3.819
93_P10_B06	NA	black	0	0	0.27381
93_P8_D02	NA	black	0	0	0
93_P9_A10	0.428199528112	green3	2	0.17887	0.42438
93_P9_G01	NA	black	0	0	3.0609
93_P9_H12	NA	black	0	0	3.9069
93_P10_F12	NA	black	0	0	4.6766
93_P10_G03	NA	black	0	0	3.6658
93_P9_F08	NA	black	0	0	0.36177
93_P10_C06	NA	black	0	0.12035	0
93_P10_D04	NA	black	0	0	3.6865
93_P9_C11	NA	black	0	0	3.1275
93_P9_A01	NA	black	0	0	0
93_P9_B05	NA	black	0	0	2.2366
93_P9_A06	NA	black	0	0	2.5092
93_P10_A10	NA	black	0	0	0.21039
93_P10_F07	NA	black	0	0	4.4076
93_P9_B04	NA	black	0	0	2.8074
93_P10_H04	NA	black	0	0	0.14926
93_P10_B11	-0.483667474954	red	1	0.30334	4.3321
93_P9_D01	NA	black	0	0	0
93_P8_A11	NA	black	0	0	1.5666
93_P9_F11	-0.00792860171926	red	1	0.19912	2.2615
93_P8_G09	NA	black	0	0	4.2199
93_P10_G01	NA	black	0	0	4.0145
93_P8_D07	NA	black	0	0	0.70929
93_P8_G01	0.00642851685068	red	1	0.90304	0.64432
93_P9_H04	NA	black	0	0	4.4546
93_P10_B10	0.30293675076	green3	2	0.16607	0.99928
93_P9_G04	NA	black	0	0	0
93_P8_D01	NA	black	0	0	0
93_P8_F03	0.151023863987	red	1	0.65076	0.45207
93_P10_D03	NA	black	0	0	2.5008
93_P10_H06	NA	black	0	0	3.9893
93_P8_B12	NA	black	0	0	0.4489
93_P8_D09	NA	black	0	0	0.81967
93_P9_D11	0.339933857726	green3	2	0.28806	0.55778
93_P10_G08	NA	black	0	0	5.5712
93_P8_H06	NA	black	0	0	5.6847
93_P9_C07	NA	black	0	0	4.7315
93_P8_A12	NA	black	0	0	4.2099
93_P8_C01	NA	black	0	0.90458	0
93_P9_F06	NA	black	0	0	5.1598
