Cell_name	Zvalue	Color	Cluster	NOX4	STAT3
MGH60_P7_G05	NA	black	0	0	4.276
MGH60_P7_G06	NA	black	0	0	2.0381
MGH60_P7_G07	NA	black	0	0	2.4626
MGH60_P7_G08	NA	black	0	0	0
MGH60_P7_G09	-0.401789439742	red	1	0.34369	5.0532
MGH60_P7_G10	NA	black	0	0	0.20789
MGH60_P7_G11	NA	black	0	0	0.12961
MGH60_P7_G12	NA	black	0	0	4.5395
MGH60_P7_H01	NA	black	0	0.17505	0
MGH60_P7_H02	NA	black	0	0	4.7546
MGH60_P7_H03	-0.555374691823	red	1	0.051024	3.8911
MGH60_P7_H04	NA	black	0	0	1.1979
MGH60_P7_H05	-0.149971324759	red	1	0.27262	3.0136
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	-0.410179583292	red	1	0.22157	4.087
MGH60_P7_H08	-0.706592967029	red	1	0.15963	4.9271
MGH60_P7_H09	-0.347478501725	red	1	0.15575	3.5358
MGH60_P7_H10	-0.477343769633	red	1	0.1635	4.0712
MGH60_P7_H11	0.5941592676	red	1	0.075875	0.12829
MGH60_P7_H12	NA	black	0	0	0.17121
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	4.4193
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	4.8011
MGH60_P3_A07	NA	black	0	0	3.7803
MGH60_P3_A08	NA	black	0	0	1.2179
MGH60_P3_A09	NA	black	0	0	1.2302
MGH60_P3_A10	NA	black	0	0	2.0769
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	5.3754
MGH60_P3_B04	NA	black	0	0	3.0952
MGH60_P3_B06	2.64225542918	black	0	1.8941	5.337
MGH60_P3_B07	NA	black	0	0	4.4998
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	3.4647
MGH60_P3_C03	NA	black	0	0	2.5198
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	3.3177
MGH60_P3_C08	NA	black	0	0	4.6061
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	3.4158
MGH60_P3_D03	NA	black	0	0	1.2073
MGH60_P3_D04	NA	black	0	0	1.067
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	0	2.8836
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	0	4.8744
MGH60_P3_D11	NA	black	0	0	5.1646
MGH60_P3_E02	NA	black	0	0	3.4436
MGH60_P3_E03	NA	black	0	0	4.529
MGH60_P3_E04	NA	black	0	0	3.3479
MGH60_P3_E06	NA	black	0	0	4.854
MGH60_P3_E07	NA	black	0	0	3.2453
MGH60_P3_E08	NA	black	0	0	1.0122
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	1.3408
MGH60_P3_E11	NA	black	0	0	2.3975
MGH60_P3_E12	NA	black	0	0	5.2057
MGH60_P3_F01	NA	black	0	0	4.3685
MGH60_P3_F02	NA	black	0	0	3.6367
MGH60_P3_F03	NA	black	0	0	4.6854
MGH60_P3_F04	NA	black	0	0	3.7004
MGH60_P3_F06	NA	black	0	0	4.5138
MGH60_P3_F07	NA	black	0	0	1.9888
MGH60_P3_F08	NA	black	0	0	2.6095
MGH60_P3_F09	NA	black	0	0	0.27977
MGH60_P3_F10	NA	black	0	0	3.8259
MGH60_P3_F11	NA	black	0	0	2.8396
MGH60_P3_F12	NA	black	0	0	3.6125
MGH60_P3_G02	NA	black	0	0	4.1319
MGH60_P3_G04	2.09213878428	black	0	3.5525	3.3453
MGH60_P3_G05	NA	black	0	0	3.9074
MGH60_P3_G06	NA	black	0	0	2.0521
MGH60_P3_G07	NA	black	0	0	2.659
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	3.0986
MGH60_P3_G11	NA	black	0	0	3.168
MGH60_P3_H02	NA	black	0	0	3.956
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	NA	black	0	0	2.8586
MGH60_P3_H06	NA	black	0	0	2.7679
MGH60_P3_H07	NA	black	0	0	4.8142
MGH60_P3_H08	NA	black	0	0	0.76129
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	5.5939
MGH60_P3_H12	0.129711545822	red	1	0.99349	2.6432
97_P3_G07	0.0710948312906	red	1	0.19912	1.8432
97_P3_G10	NA	black	0	0.27739	0
97_P3_H02	NA	black	0	0	1.6595
97_P3_A07	NA	black	0	0	0
97_P3_C03	NA	black	0	0	0.28806
97_P3_H09	NA	black	0	0	3.0275
97_P3_H12	NA	black	0	0	0.58207
97_P3_H08	NA	black	0	0	2.4076
97_P3_E02	NA	black	0	0	3.4015
97_P3_E07	NA	black	0	0	0.25217
97_P3_C07	NA	black	0	0	3.6345
97_P3_E04	NA	black	0	0	0.86869
97_P3_C04	NA	black	0	0	2.079
97_P3_F10	NA	black	0	0	3.572
97_P3_F03	-0.545821694629	red	1	0.21661	4.6619
97_P3_A09	NA	black	0	0	0.81065
97_P3_G04	NA	black	0	0	2.0704
97_P3_E09	NA	black	0	0	1.6248
97_P3_B08	NA	black	0	0	2.1313
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	0	1.8722
97_P3_D03	NA	black	0	0	3.3196
97_P3_D11	NA	black	0	0	0.34483
97_P3_H11	0.128185511547	red	1	1.3807	2.4351
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	0.3471
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	0.30685	0
97_P3_C09	NA	black	0	0	2.4901
97_P3_D10	NA	black	0	0	1.1667
97_P3_H07	NA	black	0	0.19283	0
97_P3_E01	NA	black	0	0	1.6045
97_P3_E03	NA	black	0	0	0.15963
97_P3_B10	NA	black	0	0	1.585
97_P3_F05	NA	black	0	0	3.399
97_P3_G12	NA	black	0	0	3.6135
97_P3_B04	NA	black	0	0	3.2543
97_P3_B02	NA	black	0	0	1.9195
97_P3_B07	-0.112730633558	red	1	1.1661	1.903
97_P3_G02	NA	black	0	0	0.3173
97_P3_G11	NA	black	0	0	3.1641
97_P3_F11	NA	black	0	0	3.2008
97_P3_H03	NA	black	0	0	0.18777
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	1.9819
97_P3_B01	NA	black	0	0	3.0881
97_P3_B05	NA	black	0	1.1023	0
97_P3_E10	NA	black	0	0	0.34369
97_P3_G01	NA	black	0	0	0
97_P3_A08	NA	black	0	0	3.199
97_P3_A03	NA	black	0	0	3.4774
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	0.493028623257	green3	2	0.15316	0.13488
97_P3_E11	NA	black	0	0	0
97_P3_D04	NA	black	0	0	4.0808
97_P3_A11	NA	black	0	0	0.338
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	3.4917
97_P3_D05	NA	black	0	0	4.6168
97_P3_D12	-0.142618915198	red	1	0.24489	2.9003
97_P3_D09	NA	black	0	0	0
97_P3_F01	NA	black	0	0	0.8504
97_P3_F07	NA	black	0	0	0.81639
97_P3_B11	NA	black	0	0.1903	0
97_P3_H05	NA	black	0	0	1.148
97_P3_F12	-2.53791094029	black	0	2.4539	0.13225
97_P3_F04	NA	black	0	0	2.0793
97_P3_C11	NA	black	0	0	2.4439
97_P3_F08	0.412784270481	green3	2	0.20789	0.18396
97_P3_C05	NA	black	0	0	2.5011
97_P3_F09	NA	black	0	0	0.25942
97_P3_G05	NA	black	0	0	2.9588
97_P3_A10	NA	black	0	0	1.1368
97_P3_A05	NA	black	0	0	2.1476
97_P3_C06	NA	black	0	0	1.8448
97_P3_F02	NA	black	0	0	3.3692
97_P3_D07	NA	black	0	0	3.6943
97_P3_C08	-0.0944537541783	red	1	0.32077	2.816
97_P3_A01	NA	black	0	0	0.44042
97_P3_H04	0.301038595435	red	1	0.12697	1.0193
97_P3_D08	NA	black	0	0	4.3416
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0	2.7467
97_P3_A02	NA	black	0	0	0
97_P3_B06	NA	black	0	0	3.2979
97_P3_H10	NA	black	0	0	1.1023
97_P5_B09	NA	black	0	0	1.1454
97_P5_C06	NA	black	0	0	0
97_P5_B10	-0.0487930701671	red	1	0.31499	2.4975
97_P6_G02	NA	black	0	0	2.3973
97_P6_E06	NA	black	0	0	3.4812
97_P6_A03	NA	black	0	0	1.2455
97_P5_F07	NA	black	0	0	3.0858
97_P5_B05	NA	black	0	0	3.5435
97_P6_B11	NA	black	0	0	2.6376
97_P6_E08	0.880366348509	red	1	2.9268	2.8123
97_P6_A09	NA	black	0	0	1.5835
97_P6_B04	NA	black	0	0	3.9469
97_P5_A02	NA	black	0	0.19283	0
97_P5_C02	NA	black	0	0	3.2447
97_P6_F09	NA	black	0	0	1.9486
97_P5_A04	NA	black	0	0	0.88127
97_P5_C04	NA	black	0	0	0.56949
97_P6_D07	NA	black	0	0	3.3226
97_P6_A12	NA	black	0	0.15445	0
97_P6_C06	NA	black	0	0.5955	0
97_P6_H04	NA	black	0	0	3.794
97_P5_D09	NA	black	0	0	0.25459
97_P6_F03	NA	black	0	0	5.5766
97_P6_F11	NA	black	0	0	3.059
97_P6_H09	NA	black	0	0	2.843
97_P6_B08	NA	black	0	0	3.3594
97_P5_A10	NA	black	0	0	0.66266
97_P6_H07	NA	black	0	0	0
97_P6_C09	NA	black	0	0	2.5864
97_P5_G04	NA	black	0	0	0.15445
97_P6_H01	NA	black	0	0	4.9276
97_P5_B06	NA	black	0	0	3.2273
97_P5_E04	NA	black	0	0	0.37184
97_P6_B10	-0.0882690247277	red	1	0.27501	2.6736
97_P6_F04	NA	black	0	0	3.4218
97_P5_E07	NA	black	0	0	2.6567
97_P5_G02	NA	black	0	0	0
97_P5_C11	NA	black	0	0	3.4084
97_P5_A03	NA	black	0	0	4.737
97_P6_B02	NA	black	0	0	4.1276
97_P6_H12	0.661169028517	red	1	0.025738	0.12035
97_P6_F12	NA	black	0	0	3.884
97_P6_A02	NA	black	0	0	4.682
97_P5_C12	NA	black	0	0	2.2418
97_P5_C01	NA	black	0	0	2.9212
97_P5_B07	NA	black	0	0	2.4641
97_P5_A08	NA	black	0	0	0.71458
97_P6_H08	NA	black	0	0	2.3219
97_P5_E11	NA	black	0	0	4.7765
97_P6_A01	0.240548661131	red	1	0.17121	1.1427
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0.26303
97_P5_C10	0.786537190225	red	1	0.9855	5.1163
97_P6_C11	NA	black	0	0	3.8817
97_P6_E07	NA	black	0	0	3.0959
97_P6_E05	NA	black	0	0	0.338
97_P5_G07	NA	black	0	0	1.1538
97_P5_D04	0.0595422329615	red	1	0.28806	1.8036
97_P6_B03	NA	black	0	0	1.9222
97_P5_H01	-0.0690502009455	red	1	0.20414	2.4818
97_P6_A11	NA	black	0	0	1.8496
97_P6_E09	NA	black	0	0	1.8941
97_P6_A10	NA	black	0	0	4.2684
97_P5_E02	NA	black	0	0	3.402
97_P6_D03	NA	black	0	0	2.9373
97_P5_A09	NA	black	0	0	0.20038
97_P6_B12	NA	black	0	0	1.2296
97_P5_H10	NA	black	0	0	3.4708
97_P6_A04	NA	black	0	0	4.0005
97_P5_B12	-0.153221287578	red	1	0.36177	3.4248
97_P5_A12	NA	black	0	0	0
97_P5_F08	NA	black	0	0	2.6931
97_P6_E04	NA	black	0	0	3.7215
97_P6_D04	NA	black	0	0	0.71458
97_P5_D02	NA	black	0	0	3.4935
97_P6_G10	NA	black	0	0	1.959
97_P5_B04	NA	black	0	0	0.55189
97_P6_E03	NA	black	0	0	0
97_P5_E05	NA	black	0	0	2.7015
97_P5_G05	NA	black	0	0	1.4657
97_P5_D03	NA	black	0	0	0
97_P5_C07	NA	black	0	0	1.3016
97_P6_C12	-0.0753703782184	red	1	0.22527	2.5333
97_P6_B09	NA	black	0	0	3.6333
97_P5_D07	NA	black	0	0	1.4005
97_P6_A05	NA	black	0	0	0.24732
97_P5_C08	NA	black	0	0	1.854
97_P5_B03	-0.829531022675	red	1	0.15056	5.3202
97_P6_G08	NA	black	0	0	2.8223
97_P6_D12	NA	black	0	0	0.6526
97_P6_D01	NA	black	0	0	3.7523
97_P5_H08	-0.0814022185864	red	1	0.45838	3.5079
97_P6_C07	NA	black	0	0	4.5534
97_P6_C02	0.461738602355	green3	2	0.1177	0.43189
97_P5_F02	NA	black	0	0	4.0292
97_P5_F04	NA	black	0	0	2.7523
97_P5_H02	-0.399248374256	red	1	0.16993	3.7924
97_P6_C08	NA	black	0	0	0.96938
97_P5_E03	NA	black	0	0	0.91686
97_P6_D05	0.220513361381	red	1	0.32539	0.53306
97_P5_D01	NA	black	0	0	0
97_P6_F05	-0.198682292243	red	1	0.10299	2.862
97_P5_H06	NA	black	0	0	0.11237
97_P5_H11	NA	black	0	0	0.43403
97_P5_E06	NA	black	0	0	3.6166
97_P6_H02	NA	black	0	0	4.9302
97_P6_A08	NA	black	0	0	1.5714
97_P5_B02	0.11242097568	red	1	1.3824	2.4049
97_P5_E10	NA	black	0	0	3.4236
97_P5_B11	0.330380164677	red	1	0.10702	0.96421
97_P6_G07	-1.07564503952	red	1	1.6304	0.64985
97_P5_A05	0.0634219599416	red	1	0.59932	4.8244
97_P5_A11	NA	black	0	0	1.6871
97_P6_A06	NA	black	0	0	3.6782
97_P6_F07	NA	black	0	0	3.2963
97_P6_G04	NA	black	0	0	0.1776
97_P6_B05	NA	black	0	0	2.9853
97_P5_D06	NA	black	0	0	0.27739
97_P6_F08	NA	black	0	0	0.089498
97_P5_F06	NA	black	0	0	0.73725
97_P5_D08	-0.144737917234	red	1	0.1776	2.7767
97_P5_G11	0.479757953569	green3	2	0.086784	0.48852
97_P6_F10	NA	black	0	0	0.62387
97_P5_H07	NA	black	0	0	4.3408
97_P5_A07	NA	black	0	0	0.15186
97_P6_G11	NA	black	0	0	0
97_P5_C03	NA	black	0	0	2.2654
97_P5_F01	NA	black	0	0.38515	0
97_P6_E01	0.221877576859	red	1	0.81476	3.5189
97_P5_F03	NA	black	0	0	1.6754
97_P5_B01	NA	black	0	0	0.39177
97_P6_H03	NA	black	0	0	2.8203
97_P6_E12	NA	black	0	0	0.55483
97_P5_G10	NA	black	0	0	2.7893
97_P5_C05	NA	black	0	0	3.1554
97_P6_D11	NA	black	0	0	1.9389
97_P5_H09	NA	black	0	0	0.27143
97_P6_B06	NA	black	0	0	0.27977
97_P5_F09	0.340116078475	green3	2	0.16479	0.73466
97_P6_F02	0.345240566219	green3	2	0.10836	0.90535
97_P5_D11	NA	black	0	0	1.2869
97_P5_H03	NA	black	0	0	0.24489
97_P5_D05	NA	black	0	0	2.0086
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0	3.57
97_P6_G09	NA	black	0	0	1.5346
97_P6_D08	NA	black	0	0	0
97_P5_G06	NA	black	0	0	1.7424
97_P5_A01	NA	black	0	0	2.8697
97_P6_H10	0.483197417287	green3	2	0.08134	0.49672
97_P5_G01	NA	black	0	0	1.7545
97_P6_E02	0.445914875078	green3	2	0.18523	0.16221
97_P6_B01	NA	black	0	0	0
97_P5_F10	NA	black	0	0	0.12433
97_P6_C10	0.183887688222	red	1	1.4704	2.5087
97_P5_C09	0.010529087696	red	1	0.085425	2.128
97_P5_E12	0.164456517234	red	1	0.26544	1.2308
97_P5_E01	-0.240996932947	red	1	0.338	3.9041
97_P6_D02	NA	black	0	0	4.3041
97_P6_A07	NA	black	0	0	3.563
97_P5_G03	0.0626539761591	red	1	0.22157	1.8624
97_P6_G12	NA	black	0	0	0
97_P6_C03	-0.322307861094	red	1	1.8432	1.8131
97_P6_H06	NA	black	0	0	3.8461
97_P5_E09	-2.85685067154	black	0	3.4794	0.70399
97_P6_C01	NA	black	0	0	0
97_P6_G03	NA	black	0	0	2.48
97_P5_G12	0.171202741542	red	1	0.31383	0.9782
97_P5_G09	NA	black	0	0	1.5984
97_P5_H04	NA	black	0	0	0.17121
MGH97_P7_B05	NA	black	0	0	2.479
MGH97_P7_E10	NA	black	0	0.51501	0
MGH97_P7_A02	NA	black	0	0	3.6424
MGH97_P7_C01	NA	black	0	0	2.1293
MGH97_P7_D06	NA	black	0	0	0.34142
MGH97_P7_H08	NA	black	0	0	2.4079
MGH97_P7_G11	NA	black	0	0	5.6116
MGH97_P7_A08	NA	black	0	0	3.7264
MGH97_P7_F07	NA	black	0	0	0.73292
MGH97_P7_C04	NA	black	0	0	1.3545
MGH97_P7_C02	NA	black	0	0	2.1696
MGH97_P7_F10	NA	black	0	0	0.16607
MGH97_P7_H05	NA	black	0	0	0
MGH97_P7_B04	NA	black	0	0	4.01
MGH97_P7_F09	NA	black	0	0	0.59741
MGH97_P7_H02	NA	black	0	0	5.5072
MGH97_P7_C11	-0.227476726646	red	1	0.19283	3.1611
MGH97_P7_G07	NA	black	0	0	0.16092
MGH97_P7_F06	NA	black	0	0	0.98331
MGH97_P7_A06	NA	black	0	0	0
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	0	3.3657
MGH97_P7_E03	NA	black	0	0	1.6309
MGH97_P7_D02	NA	black	0	0	2.8862
MGH97_P7_B11	-0.0620229731799	red	1	0.19912	2.4457
MGH97_P7_E09	0.430925578255	green3	2	0.19535	0.17249
MGH97_P7_B01	NA	black	0	0	1.8379
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0	0.40708
MGH97_P7_C05	NA	black	0	0.32423	0
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	NA	black	0	0	0.36737
MGH97_P7_H07	NA	black	0	0	3.1385
MGH97_P7_D04	NA	black	0	0	1.9895
MGH97_P7_C06	0.0596983414515	red	1	1.4657	2.2972
MGH97_P7_G09	NA	black	0	0	0
MGH97_P7_E06	NA	black	0	0.31034	0
MGH97_P7_F04	NA	black	0	0	0.83269
MGH97_P7_C09	NA	black	0	0	1.6799
MGH97_P7_G03	NA	black	0	0	2.7222
MGH97_P7_H01	NA	black	0	0	0.8472
MGH97_P7_B06	NA	black	0	0	3.0585
MGH97_P7_C08	NA	black	0	0	0.39067
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	1.1408
MGH97_P7_H03	NA	black	0	0	0.32539
MGH97_P7_B10	NA	black	0	0	0.20414
MGH97_P7_E11	NA	black	0	0	0
MGH97_P7_C03	NA	black	0	0	1.6866
MGH97_P7_H12	0.908918955788	red	1	1.4351	3.8204
MGH97_P7_D07	NA	black	0	0	0.35952
MGH97_P7_A11	NA	black	0	0	0.57046
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0	0
MGH97_P7_F08	NA	black	0	0	4.5607
MGH97_P7_D11	NA	black	0	0	4.0596
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0	3.4427
MGH97_P7_C12	NA	black	0	0	0.52406
MGH97_P7_H11	NA	black	0	0	4.8086
MGH97_P7_A04	NA	black	0	0	0.23511
MGH97_P7_H06	NA	black	0	0	0
MGH97_P7_F03	NA	black	0	0	3.325
MGH97_P7_A07	NA	black	0	0	0.15575
MGH97_P7_F11	-0.177354312831	red	1	0.33914	3.4673
MGH97_P7_G08	NA	black	0	0.32539	0
MGH97_P7_E02	NA	black	0	0	1.0321
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	NA	black	0	0	3.9798
MGH97_P7_B09	NA	black	0	0	0.18269
MGH97_P7_G10	NA	black	0	0	1.9716
MGH97_P7_G02	NA	black	0	0	0.20414
MGH97_P7_H04	NA	black	0	0	0
MGH97_P7_G01	NA	black	0	0	0.64062
MGH97_P7_E05	NA	black	0	0	0.44042
MGH97_P7_E04	NA	black	0	0	0.075875
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	5.0884
MGH97_P7_D05	NA	black	0	0	3.4764
MGH97_P7_A03	0.392996100567	green3	2	0.13881	0.61636
MGH97_P7_B03	NA	black	0	0	2.101
MGH97_P7_A05	NA	black	0	0	0.2302
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	0	3.4786
MGH97_P7_G05	NA	black	0	0	2.9935
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0	2.2898
MGH97_P10_A12	NA	black	0	0	2.2324
MGH97_P10_E09	NA	black	0	0	1.7811
MGH97_P9_B12	NA	black	0	0	2.1253
MGH97_P10_D07	NA	black	0	0.75275	0
MGH97_P8_D11	-0.0721113057223	red	1	0.11636	2.4271
MGH97_P8_G05	NA	black	0	0	4.2429
MGH97_P9_C05	NA	black	0	0	1.4766
MGH97_P8_D03	NA	black	0	0	0
MGH97_P8_H05	NA	black	0	0	3.5253
MGH97_P10_A09	NA	black	0	0	0
MGH97_P10_E03	NA	black	0	0	0.39397
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	NA	black	0	0	2.2013
MGH97_P8_H11	NA	black	0	0	5.192
MGH97_P9_F12	NA	black	0	0	2.9718
MGH97_P8_D07	NA	black	0	0	4.0362
MGH97_P8_H02	NA	black	0	0	1.8408
MGH97_P8_D01	-0.818478183499	red	1	1.177	0.18269
MGH97_P10_C04	0.526159966143	green3	2	0.0086303	0.59837
MGH97_P9_E06	NA	black	0	0	4.9782
MGH97_P8_F12	NA	black	0	0	3.5194
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0	0.29278
MGH97_P9_F10	-0.131256078745	red	1	0.3115	3.0286
MGH97_P10_F10	NA	black	0	0	0
MGH97_P9_G12	NA	black	0	0	2.4621
MGH97_P8_B04	NA	black	0	0	0.45838
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0	3.7732
MGH97_P10_D11	NA	black	0	0	0
MGH97_P10_D01	NA	black	0	0	2.2001
MGH97_P10_H04	NA	black	0	0	2.6636
MGH97_P10_D12	NA	black	0	0	2.6053
MGH97_P8_D04	NA	black	0	0	1.5902
MGH97_P8_F08	NA	black	0	0	2.2479
MGH97_P9_E10	NA	black	0	0	0
MGH97_P9_D11	0.366499160047	green3	2	0.23511	0.24975
MGH97_P8_A02	NA	black	0	0	1.1296
MGH97_P9_F01	NA	black	0	0	0.2857
MGH97_P8_B08	NA	black	0	0	0.23511
MGH97_P8_A09	NA	black	0	0	0.90766
MGH97_P9_A03	NA	black	0	0	2.7889
MGH97_P9_G09	NA	black	0	0	0.69153
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	3.7824
MGH97_P8_G11	NA	black	0	0	0
MGH97_P10_A06	NA	black	0	0	0.59455
MGH97_P10_F08	NA	black	0	0	4.1006
MGH97_P8_E08	NA	black	0	0.11902	0
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0	0
MGH97_P9_G11	NA	black	0	0	2.9288
MGH97_P8_F11	NA	black	0	0	2.4158
MGH97_P8_F05	NA	black	0	0	0
MGH97_P9_A01	NA	black	0	0	0.29631
MGH97_P10_F01	NA	black	0	0	0.17632
MGH97_P8_C10	NA	black	0	0	2.9657
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0.24245
MGH97_P8_G04	NA	black	0	0	2.7301
MGH97_P9_B02	NA	black	0	0.17121	0
MGH97_P8_H08	NA	black	0	0	4.6077
MGH97_P8_F01	NA	black	0	0	0.15704
MGH97_P10_H09	NA	black	0	0	0
MGH97_P10_E06	NA	black	0	0	0.17505
MGH97_P10_D10	-0.191864772905	red	1	0.082703	2.8088
MGH97_P10_A03	NA	black	0	0	4.167
MGH97_P10_A05	NA	black	0	0	1.46
MGH97_P10_A01	NA	black	0	0.15445	0
MGH97_P9_D09	NA	black	0	0	2.1906
MGH97_P9_D06	NA	black	0	0	3.8195
MGH97_P9_G05	NA	black	0	0	4.1228
MGH97_P10_E05	NA	black	0	0	0
MGH97_P8_F10	NA	black	0	0	5.3956
MGH97_P10_A04	NA	black	0	0	3.0929
MGH97_P9_A07	NA	black	0	0	4.1827
MGH97_P9_A08	NA	black	0	0	1.9336
MGH97_P9_H12	NA	black	0	0	0.87106
MGH97_P10_G03	NA	black	0	0	2.7729
MGH97_P8_B03	NA	black	0	0	0.66993
MGH97_P10_H07	NA	black	0	0	0.35502
MGH97_P10_E01	NA	black	0	0	3.4552
MGH97_P9_F11	NA	black	0	0.16221	0
MGH97_P8_B12	0.468765643333	green3	2	0.16607	0.16864
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0.56949	0
MGH97_P8_A01	0.0121396778721	red	1	0.16736	2.1154
MGH97_P10_F07	NA	black	0	0	4.44
MGH97_P10_G01	-0.10448998704	red	1	0.41034	3.3214
MGH97_P10_H05	NA	black	0	0	1.0043
MGH97_P9_F07	NA	black	0	0	0.36737
MGH97_P9_D08	NA	black	0	0	2.317
MGH97_P9_E05	0.000505454431851	red	1	0.53207	2.118
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	1.4626
MGH97_P9_E03	NA	black	0	0	1.8758
MGH97_P9_G07	NA	black	0	0	0.20789
MGH97_P9_C09	-2.61750194531	black	0	2.8296	0.42438
MGH97_P10_B11	NA	black	0	0	3.4473
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	NA	black	0	0	1.9211
MGH97_P8_D10	-0.0805935294227	red	1	0.28924	2.6554
MGH97_P8_C05	NA	black	0	0	4.1387
MGH97_P9_D02	NA	black	0	0.20289	0
MGH97_P9_D07	NA	black	0	0	3.6686
MGH97_P8_F03	NA	black	0	0	3.704
MGH97_P8_C12	NA	black	0	0	0.59264
MGH97_P10_E10	0.267644569568	red	1	0.70841	5.076
MGH97_P10_H10	NA	black	0	0	3.8267
MGH97_P10_C07	-0.0401196601356	red	1	0.38847	2.5639
MGH97_P9_E04	NA	black	0	0	0
MGH97_P8_H10	NA	black	0	0	0.8472
MGH97_P9_F03	NA	black	0	0	1.57
MGH97_P10_C08	NA	black	0	0	2.6821
MGH97_P8_B11	-0.0833325529358	red	1	0.17377	2.5153
MGH97_P10_C01	NA	black	0	0	0.39067
MGH97_P9_D04	NA	black	0	0	0
MGH97_P10_B06	NA	black	0	0	0.092207
MGH97_P8_H09	0.112332264346	red	1	0.43723	0.39177
MGH97_P9_F05	NA	black	0	0	0.52406
MGH97_P9_B04	NA	black	0	0	0.34255
MGH97_P9_C12	NA	black	0	0	3.7105
MGH97_P8_B02	NA	black	0	0	2.731
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	0.99639
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	0.9782
MGH97_P10_G12	NA	black	0	0	0
MGH97_P9_A02	NA	black	0	0	3.9993
MGH97_P8_G03	0.280965975622	red	1	0.22157	0.774
MGH97_P8_D09	NA	black	0	0	1.0779
MGH97_P10_C06	NA	black	0	0	0.27739
MGH97_P8_H03	NA	black	0	0	1.2485
MGH97_P8_A10	NA	black	0	0	1.5013
MGH97_P8_B06	NA	black	0	0	4.4054
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0	1.4615
MGH97_P10_B08	-0.260422855528	red	1	0.31383	3.8584
